planner,safety,seed,ep,max_vel,eps,reached,collided,min_clr,time_s,max_z,n_hold,dynamics
quintic,on,19,2,3.0,0.05,True,0,2.48,6.3,5.48,0,0
quintic,on,19,3,3.0,0.05,True,0,2.547,6.3,5.48,0,0
quintic,on,19,4,3.0,0.05,True,0,1.227,5.7,5.01,0,0
quintic,on,19,5,3.0,0.05,True,0,1.323,4.2,1.5,0,0
quintic,on,0,0,4.0,0.05,True,0,1.682,3.0,1.5,0,0
quintic,on,0,1,4.0,0.05,True,0,1.124,3.3,1.5,0,0
quintic,on,0,2,4.0,0.05,True,0,1.097,3.0,1.5,0,0
quintic,on,0,3,4.0,0.05,True,0,2.148,3.3,1.5,0,0
quintic,on,0,4,4.0,0.05,True,0,1.648,3.0,1.5,0,0
quintic,on,0,5,4.0,0.05,True,0,1.626,3.3,1.5,0,0
quintic,on,1,0,4.0,0.05,True,0,1.473,3.3,1.5,0,0
quintic,on,1,1,4.0,0.05,True,0,1.497,3.3,1.5,0,0
quintic,on,1,2,4.0,0.05,True,0,1.645,3.0,1.5,0,0
quintic,on,1,3,4.0,0.05,True,0,1.948,4.5,4.71,0,0
quintic,on,1,4,4.0,0.05,True,0,1.605,4.5,4.71,0,0
quintic,on,1,5,4.0,0.05,True,0,1.58,3.3,1.5,0,0
quintic,on,2,0,4.0,0.05,True,0,1.548,3.0,1.5,0,0
quintic,on,2,1,4.0,0.05,True,0,1.194,3.0,1.5,0,0
quintic,on,2,2,4.0,0.05,True,0,1.648,3.0,1.5,0,0
quintic,on,2,3,4.0,0.05,True,0,1.411,4.2,2.7,0,0
quintic,on,2,4,4.0,0.05,True,0,1.643,3.0,1.5,0,0
quintic,on,2,5,4.0,0.05,True,0,1.43,3.3,1.5,0,0
quintic,on,3,0,4.0,0.05,True,0,1.555,3.0,1.5,0,0
quintic,on,3,1,4.0,0.05,True,0,1.014,3.0,1.5,0,0
quintic,on,3,2,4.0,0.05,True,0,1.648,3.0,1.5,0,0
quintic,on,3,3,4.0,0.05,True,0,1.635,3.0,1.5,0,0
quintic,on,3,4,4.0,0.05,True,0,2.148,3.3,1.5,0,0
quintic,on,3,5,4.0,0.05,True,0,1.92,4.2,4.25,0,0
quintic,on,4,0,4.0,0.05,True,0,1.647,3.0,1.5,0,0
quintic,on,4,1,4.0,0.05,True,0,1.51,3.0,1.5,0,0
quintic,on,4,2,4.0,0.05,True,0,1.648,3.0,1.5,0,0
quintic,on,4,3,4.0,0.05,True,0,1.635,3.0,1.5,0,0
quintic,on,4,4,4.0,0.05,True,0,2.056,3.0,1.5,0,0
quintic,on,4,5,4.0,0.05,True,0,1.503,3.3,1.5,0,0
quintic,on,5,0,4.0,0.05,True,0,1.249,3.3,1.5,0,0
