planner,safety,seed,ep,max_vel,eps,reached,collided,min_clr,time_s,max_z,n_hold,dynamics
septic,on,10,3,3.0,0.05,True,0,2.077,10.8,7.23,0,0
septic,on,10,4,3.0,0.05,True,0,2.056,10.8,7.23,0,0
septic,on,10,5,3.0,0.05,True,0,0.853,14.4,9.74,0,0
septic,on,11,0,3.0,0.05,True,0,3.194,10.5,6.73,0,0
septic,on,11,1,3.0,0.05,True,0,2.858,10.8,8.25,0,0
septic,on,11,2,3.0,0.05,True,0,3.632,10.8,8.25,0,0
septic,on,11,3,3.0,0.05,True,0,0.033,10.8,8.25,0,0
septic,on,11,4,3.0,0.05,True,0,3.335,10.8,8.25,0,0
septic,on,11,5,3.0,0.05,True,0,2.337,10.8,8.25,0,0
septic,on,12,0,3.0,0.05,True,0,5.487,10.5,6.73,0,0
septic,on,12,1,3.0,0.05,True,0,0.25,10.8,8.25,0,0
septic,on,12,2,3.0,0.05,True,0,2.308,10.8,8.25,0,0
septic,on,12,3,3.0,0.05,True,0,0.53,10.8,8.25,0,0
septic,on,12,4,3.0,0.05,True,0,1.875,10.5,7.87,0,0
septic,on,12,5,3.0,0.05,True,0,0.374,10.8,8.25,0,0
septic,on,13,0,3.0,0.05,False,0,0.293,14.4,9.12,0,0
septic,on,13,1,3.0,0.05,True,0,0.378,14.7,11.53,0,0
septic,on,13,2,3.0,0.05,False,0,1.897,23.1,36.83,0,0
septic,on,13,3,3.0,0.05,True,0,0.128,17.7,8.25,0,0
septic,on,13,4,3.0,0.05,True,0,0.374,10.8,8.25,0,0
septic,on,13,5,3.0,0.05,True,0,0.347,10.8,8.25,0,0
septic,on,14,0,3.0,0.05,True,0,0.968,11.4,7.23,0,0
septic,on,14,1,3.0,0.05,True,0,2.372,10.8,8.25,0,0
septic,on,14,2,3.0,0.05,True,0,4.322,11.1,7.4,0,0
septic,on,14,3,3.0,0.05,True,0,3.339,10.8,8.25,0,0
septic,on,14,4,3.0,0.05,True,0,3.339,10.8,8.25,0,0
septic,on,14,5,3.0,0.05,False,0,1.492,14.7,406.53,0,0
septic,on,15,0,3.0,0.05,True,0,3.339,10.8,8.25,0,0
septic,on,15,1,3.0,0.05,True,0,2.43,10.8,8.25,0,0
septic,on,15,2,3.0,0.05,True,0,2.971,10.8,8.25,0,0
septic,on,15,3,3.0,0.05,True,0,1.732,10.8,8.25,0,0
septic,on,15,4,3.0,0.05,True,0,1.331,6.6,16.53,0,0
septic,on,15,5,3.0,0.05,True,0,0.386,14.7,8.24,0,0
septic,on,16,0,3.0,0.05,True,0,1.135,10.5,7.23,0,0
septic,on,16,1,3.0,0.05,True,0,0.699,11.7,9.12,0,0
septic,on,16,2,3.0,0.05,True,0,0.814,10.8,8.25,0,0
septic,on,16,3,3.0,0.05,True,0,1.323,10.8,8.25,0,0
septic,on,16,4,3.0,0.05,True,0,1.303,10.8,7.23,0,0
septic,on,16,5,3.0,0.05,True,0,2.102,10.8,7.23,0,0
septic,on,17,0,3.0,0.05,True,0,3.339,10.8,8.25,0,0
septic,on,17,1,3.0,0.05,True,0,2.756,10.8,8.25,0,0
septic,on,17,2,3.0,0.05,True,0,2.746,10.8,8.25,0,0
septic,on,17,3,3.0,0.05,False,0,1.155,14.7,269.5,0,0
septic,on,17,4,3.0,0.05,True,0,1.061,5.7,15.26,0,0
septic,on,17,5,3.0,0.05,True,0,2.924,10.8,8.25,0,0
septic,on,18,0,3.0,0.05,True,0,3.23,10.8,8.25,0,0
septic,on,18,1,3.0,0.05,True,0,1.195,5.7,15.26,0,0
septic,on,18,2,3.0,0.05,True,0,0.898,5.7,15.26,0,0
septic,on,18,3,3.0,0.05,True,0,3.339,10.8,8.25,0,0
septic,on,18,4,3.0,0.05,True,0,0.286,10.8,8.25,0,0
septic,on,18,5,3.0,0.05,True,0,3.339,10.8,8.25,0,0
septic,on,19,0,3.0,0.05,True,0,5.673,10.8,8.25,0,0
septic,on,19,1,3.0,0.05,True,0,0.959,11.1,8.25,0,0
septic,on,19,2,3.0,0.05,True,0,2.6,10.8,8.25,0,0
septic,on,19,3,3.0,0.05,True,0,3.339,10.8,8.25,0,0
septic,on,19,4,3.0,0.05,True,0,2.109,10.8,8.25,0,0
septic,on,19,5,3.0,0.05,True,0,2.316,10.8,9.74,0,0
septic,on,0,0,4.0,0.05,True,0,1.465,3.3,1.5,0,0
septic,on,0,1,4.0,0.05,True,0,1.274,3.6,1.5,0,0
septic,on,0,2,4.0,0.05,True,0,1.188,3.6,1.5,0,0
septic,on,0,3,4.0,0.05,True,0,1.664,3.3,1.5,0,0
septic,on,0,4,4.0,0.05,True,0,1.464,3.3,1.5,0,0
septic,on,0,5,4.0,0.05,True,0,1.482,3.3,1.5,0,0
septic,on,1,0,4.0,0.05,True,0,1.756,5.1,5.1,0,0
septic,on,1,1,4.0,0.05,True,0,1.418,3.6,1.5,0,0
septic,on,1,2,4.0,0.05,True,0,1.661,3.3,1.5,0,0
septic,on,1,3,4.0,0.05,True,0,1.568,3.6,1.5,0,0
septic,on,1,4,4.0,0.05,True,0,1.261,3.6,1.5,0,0
septic,on,1,5,4.0,0.05,True,0,1.357,3.6,1.5,0,0
septic,on,2,0,4.0,0.05,True,0,1.5,3.6,1.5,0,0
septic,on,2,1,4.0,0.05,True,0,1.585,4.8,5.09,0,0
septic,on,2,2,4.0,0.05,True,0,1.124,3.6,1.5,0,0
septic,on,2,3,4.0,0.05,True,0,1.631,3.9,2.79,0,0
septic,on,2,4,4.0,0.05,True,0,1.46,3.3,1.5,0,0
septic,on,2,5,4.0,0.05,True,0,1.377,3.6,1.5,0,0
septic,on,3,0,4.0,0.05,True,0,1.644,3.3,1.5,0,0
septic,on,3,1,4.0,0.05,True,0,1.71,3.6,1.5,0,0
septic,on,3,2,4.0,0.05,True,0,1.664,3.3,1.5,0,0
septic,on,3,3,4.0,0.05,True,0,1.595,4.8,5.09,0,0
septic,on,3,4,4.0,0.05,True,0,1.104,3.3,1.5,0,0
septic,on,3,5,4.0,0.05,True,0,1.291,5.4,5.14,0,0
septic,on,4,0,4.0,0.05,True,0,1.663,3.3,1.5,0,0
septic,on,4,1,4.0,0.05,True,0,1.612,3.3,1.5,0,0
septic,on,4,2,4.0,0.05,True,0,1.464,3.3,1.5,0,0
septic,on,4,3,4.0,0.05,True,0,1.177,3.3,1.5,0,0
septic,on,4,4,4.0,0.05,True,0,1.664,3.3,1.5,0,0
septic,on,4,5,4.0,0.05,True,0,1.496,3.6,1.5,0,0
septic,on,5,0,4.0,0.05,True,0,1.464,3.3,1.5,0,0
septic,on,5,1,4.0,0.05,True,0,1.664,3.3,1.5,0,0
septic,on,5,2,4.0,0.05,True,0,1.464,3.3,1.5,0,0
septic,on,5,3,4.0,0.05,True,0,1.554,3.6,1.5,0,0
septic,on,5,4,4.0,0.05,True,0,1.664,3.3,1.5,0,0
septic,on,5,5,4.0,0.05,True,0,1.663,3.3,1.5,0,0
septic,on,6,0,4.0,0.05,True,0,1.464,3.3,1.5,0,0
septic,on,6,1,4.0,0.05,True,0,1.457,3.3,1.5,0,0
septic,on,6,2,4.0,0.05,True,0,1.104,3.3,1.5,0,0
septic,on,6,3,4.0,0.05,True,0,1.464,3.3,1.5,0,0
septic,on,6,4,4.0,0.05,True,0,1.464,3.3,1.5,0,0
septic,on,6,5,4.0,0.05,True,0,1.664,3.3,1.5,0,0
septic,on,7,0,4.0,0.05,True,0,1.181,3.3,1.5,0,0
septic,on,7,1,4.0,0.05,True,0,1.664,3.3,1.5,0,0
septic,on,7,2,4.0,0.05,True,0,1.263,3.6,1.5,0,0
septic,on,7,3,4.0,0.05,True,0,0.917,3.3,1.5,0,0
septic,on,7,4,4.0,0.05,True,0,1.21,3.6,1.5,0,0
septic,on,7,5,4.0,0.05,True,0,1.139,3.3,1.5,0,0
septic,on,8,0,4.0,0.05,True,0,1.37,3.3,1.5,0,0
septic,on,8,1,4.0,0.05,True,0,1.748,3.6,1.5,0,0
septic,on,8,2,4.0,0.05,True,0,1.139,3.3,1.5,0,0
septic,on,8,3,4.0,0.05,True,0,1.138,3.9,1.5,0,0
septic,on,8,4,4.0,0.05,True,0,1.104,3.3,1.5,0,0
septic,on,8,5,4.0,0.05,True,0,1.888,5.1,5.08,0,0
septic,on,9,0,4.0,0.05,True,0,1.461,3.3,1.5,0,0
septic,on,9,1,4.0,0.05,True,0,1.828,10.2,20.68,0,0
septic,on,9,2,4.0,0.05,True,0,1.272,3.3,1.5,0,0
